"","date","city","state","dead","injured","total","description","year","quarter","month","day","date2","weekday","lat","lng"
"1653",2022-04-30,"Jackson","Mississippi",1,5,6,"A shooting by multiple people at a festival wounded five. One of the shooters was fatally shot by a responding officer.",2022,2,"Apr",30,"Apr 30","Sat",32.3157,-90.2125
"1654",2022-04-30,"Atlanta","Georgia",1,4,5,"A fight in the Rosedale Heights neighborhood led to a shooting that killed one, and injured four others.",2022,2,"Apr",30,"Apr 30","Sat",33.7628,-84.422
"1655",2022-04-29,"Jackson","Tennessee",2,2,4,"Four teenagers were shot, two fatally, in a drive by shooting.",2022,2,"Apr",29,"Apr 29","Fri",35.6538,-88.8354
"1656",2022-04-29,"Knoxville","Tennessee",2,2,4,"Two people were killed, and three others were injured, after a fight between two biker gangs led to a gunfight in a bar parking lot in the Fountain City neighborhood.",2022,2,"Apr",29,"Apr 29","Fri",35.9692,-83.9496
"1657",2022-04-29,"New Orleans","Louisiana",0,6,6,"A shootout at a bar between two groups of people wounded six people in the 11th Ward neighborhood.",2022,2,"Apr",29,"Apr 29","Fri",30.0687,-89.9288
"1658",2022-04-29,"Laurel","Mississippi",0,4,4,"A shooting at a party injured four.",2022,2,"Apr",29,"Apr 29","Fri",31.6956,-89.1449
"1659",2022-04-28,"Bessemer","Alabama",1,3,4,"A woman was killed, and three other people were injured, including a teenager, in a revenge shooting.",2022,2,"Apr",28,"Apr 28","Thu",33.3712,-86.9728
"1660",2022-04-27,"Opelousas","Louisiana",2,3,5,"An argument between two men escalated into a shooting that killed a young girl, and another man. Three children, including a toddler, were also shot.",2022,2,"Apr",27,"Apr 27","Wed",30.5252,-92.0816
"1661",2022-04-27,"Chicago","Illinois",0,4,4,"Four people, including a teenager, were wounded in a drive-by shooting in the West Garfield Park neighborhood.",2022,2,"Apr",27,"Apr 27","Wed",41.8375,-87.6866
"1662",2022-04-27,"Biloxi and Gulfport","Mississippi",4,0,4,"A man fatally shot three people, including the owner, at a motel in Biloxi before fleeing westward to Gulfport. In Gulfport, he fatally shot another man and carjacked his vehicle, before barricading himself inside a convenience store. The shooter assaulted two employees of the convenience store, but they escaped unharmed, after which he barricaded himself inside an office. The shooter set a fire in the room which caused him to die of smoke inhalation.",2022,2,"Apr",27,"Apr 27","Wed",NA,NA
"1663",2022-04-27,"Phoenix","Arizona",0,4,4,"Four people were shot during an argument in the Maryvale Village neighborhood.",2022,2,"Apr",27,"Apr 27","Wed",33.5722,-112.0892
"1664",2022-04-27,"San Antonio","Texas",0,4,4,"During the filming of a music video at a barber shop, at least one person opened fire from a passing vehicle, wounding four. A fifth person was injured while trying to flee.",2022,2,"Apr",27,"Apr 27","Wed",29.4632,-98.5238
"1665",2022-04-26,"Rock Hill","South Carolina",3,1,4,"Three teenagers were fatally shot on a road in northwest Rock Hill. Another person was shot but survived.",2022,2,"Apr",26,"Apr 26","Tue",34.9415,-81.0241
"1666",2022-04-25,"Birmingham","Alabama",1,3,4,"A shooting at a gathering at a Shell gas station wounded three people, and killed one.",2022,2,"Apr",25,"Apr 25","Mon",33.5279,-86.7971
"1667",2022-04-24,"Lafayette","Indiana",2,4,6,"A fight at a house party led to six people being shot, with two dying from their injuries.",2022,2,"Apr",24,"Apr 24","Sun",40.3991,-86.8593
"1668",2022-04-24,"Myrtle Beach","South Carolina",1,3,4,"Four people were shot, one fatally, during the early morning hours.",2022,2,"Apr",24,"Apr 24","Sun",33.7094,-78.8844
"1669",2022-04-23,"San Bernardino","California",1,4,5,"Five people were shot, one fatally, in a shooting at a bar in the Muscupiabe neighborhood.",2022,2,"Apr",23,"Apr 23","Sat",34.1416,-117.2943
"1670",2022-04-23,"Atlanta","Georgia",0,5,5,"Five people were shot in the Hotel District neighborhood during the late night hours.",2022,2,"Apr",23,"Apr 23","Sat",33.7628,-84.422
"1671",2022-04-23,"Chicago","Illinois",2,2,4,"Four people were shot, two fatally, in a drive-by shooting in the West Englewood neighborhood.",2022,2,"Apr",23,"Apr 23","Sat",41.8375,-87.6866
"1672",2022-04-23,"Rocky Mount","North Carolina",0,4,4,"A fight at a sports bar led to a shooting that injured four during the early morning hours in the Goldest East neighborhood.",2022,2,"Apr",23,"Apr 23","Sat",35.9685,-77.804
"1673",2022-04-22,"Petersburg","Virginia",0,4,4,"Four people were injured in a shooting during the night in central Petersburg.",2022,2,"Apr",22,"Apr 22","Fri",37.2043,-77.3913
"1674",2022-04-22,"Washington","District of Columbia",1,4,5,"A 23-year-old man named Raymond Spencer shot at random people at Edmund Burke School from his apartment with a sniper-style set-up, wounding four—including a child, in the Forest Hills neighborhood. The man committed suicide as officers entered his apartment.",2022,2,"Apr",22,"Apr 22","Fri",38.9047,-77.0163
"1675",2022-04-22,"Cincinnati","Ohio",0,4,4,"Four people were injured in the Walnut Hills neighborhood.",2022,2,"Apr",22,"Apr 22","Fri",39.1413,-84.506
"1676",2022-04-21,"Mountain View","Arkansas",4,0,4,"A man shot to death his parents and another couple a quarter-mile apart from each other inside their homes.",2022,2,"Apr",21,"Apr 21","Thu",35.8635,-92.1041
"1677",2022-04-20,"Duluth","Minnesota",5,0,5,"A man shot four of his family members, including two children, as they slept before shooting himself.",2022,2,"Apr",20,"Apr 20","Wed",46.7756,-92.1393
"1678",2022-04-18,"Cooleemee","North Carolina",4,0,4,"A man shot his girlfriend and their two young children before shooting himself.",2022,2,"Apr",18,"Apr 18","Mon",35.8125,-80.5563
"1679",2022-04-17,"Golden Glades","Florida",1,3,4,"A fight at an Easter party being held at a home ended in gunshots, with a man being killed and three others, including two juveniles, being injured.",2022,2,"Apr",17,"Apr 17","Sun",25.9129,-80.2013
"1680",2022-04-17,"Baldwin","Louisiana",0,5,5,"Five people were shot during the late evening hours.",2022,2,"Apr",17,"Apr 17","Sun",29.8389,-91.5522
"1681",2022-04-17,"Portland","Oregon",1,3,4,"One teenage boy died, and three others are in a hospital, after a shooting in the Centennial neighborhood.",2022,2,"Apr",17,"Apr 17","Sun",45.5371,-122.65
"1682",2022-04-17,"Philadelphia","Pennsylvania",0,4,4,"Four people were shot in the Fairhill neighborhood.",2022,2,"Apr",17,"Apr 17","Sun",40.0077,-75.1339
"1683",2022-04-17,"Furman","South Carolina",0,9,9,"A shooting at an Easter party being hosted at a nightclub wounded nine.",2022,2,"Apr",17,"Apr 17","Sun",32.6813,-81.1877
"1684",2022-04-17,"Parkway","California",1,3,4,"A neighborhood wounded three, and killed one, during the early morning hours.",2022,2,"Apr",17,"Apr 17","Sun",38.4993,-121.452
"1685",2022-04-17,"Pittsburgh","Pennsylvania",2,9,11,"2022 Pittsburgh shooting: An early morning shooting at a party held at an Airbnb rental property in the East Allegheny neighborhood killed two juveniles, and wounded nine others. Five people sustained injuries such as broken bones and cuts when they jumped out windows to escape the gunfire.",2022,2,"Apr",17,"Apr 17","Sun",40.4397,-79.9763
"1686",2022-04-16,"North Las Vegas","Nevada",0,4,4,"Four people were shot, including two children, during a house party.",2022,2,"Apr",16,"Apr 16","Sat",36.2883,-115.0888
"1687",2022-04-16,"Paw Paw","Michigan",0,4,4,"An exchange of gunfire behind a bar left four wounded.",2022,2,"Apr",16,"Apr 16","Sat",42.2148,-85.8919
"1688",2022-04-16,"Pittsburg","Texas",1,6,7,"Seven people were shot, one fatally, during a shooting at a pasture party and trail ride.",2022,2,"Apr",16,"Apr 16","Sat",32.9996,-94.9668
"1689",2022-04-16,"Baltimore","Maryland",1,3,4,"A shooting killed one, and injured three others, in northwest Baltimore during the evening.",2022,2,"Apr",16,"Apr 16","Sat",39.3051,-76.6144
"1690",2022-04-16,"Columbia","South Carolina",0,9,9,"Columbiana Centre shooting: Nine people were shot, and five others were injured while fleeing a shooting at the Columbiana Centre, after at least one person opened fire.",2022,2,"Apr",16,"Apr 16","Sat",34.0378,-80.9036
"1691",2022-04-16,"Milledgeville","Georgia",0,4,4,"An argument between two men at a bar escalated, with them opening fire on each other and wounding one another. Two bystanders were also shot.",2022,2,"Apr",16,"Apr 16","Sat",33.0874,-83.2414
"1692",2022-04-16,"Syracuse","New York",1,4,5,"Shortly after midnight, five people were shot, one fatally, in the Armory Square neighborhood.",2022,2,"Apr",16,"Apr 16","Sat",43.0407,-76.1437
"1693",2022-04-15,"Stockton","California",2,2,4,"A group of people approached another group and opened fire, killing two and wounding two others in the Pacific neighborhood.",2022,2,"Apr",15,"Apr 15","Fri",37.9765,-121.3109
"1694",2022-04-15,"Walnut Township","Kansas",1,3,4,"Police officers responding to reports of a suspicious vehicle found a woman inside a Jeep, who refused to cooperate with officers. She then pulled out a gun when officers attempted to remove her from the vehicle and opened fire, wounding three officers before being fatally shot.",2022,2,"Apr",15,"Apr 15","Fri",NA,NA
"1695",2022-04-12,"New York City","New York",3,1,4,"Four people were shot, three fatally, in the Allerton neighborhood of The Bronx.",2022,2,"Apr",12,"Apr 12","Tue",NA,NA
"1696",2022-04-12,"New York City","New York",0,10,10,"2022 New York City Subway attack: Ten people were shot when a gunman motivated by black supremacy opened fire on a New York City Subway train as it approached the 36th Street station in the Sunset Park neighborhood. Immediately before the attack, the assailant donned a gas mask and threw smoke bombs. The incident caused 19 others to be injured as they fled. The suspect was arrested the next day.",2022,2,"Apr",12,"Apr 12","Tue",NA,NA
"1697",2022-04-10,"Willowbrook","California",2,4,6,"First responders found two men dead, and four others injured, after a shooting.",2022,2,"Apr",10,"Apr 10","Sun",33.9209,-118.2356
"1698",2022-04-10,"Cedar Rapids","Iowa",2,10,12,"A targeted shooting at a nightclub wounded ten, and killed two, after two men opened fire in the Oakhill Jackson neighborhood.",2022,2,"Apr",10,"Apr 10","Sun",41.9662,-91.6783
"1699",2022-04-10,"Baton Rouge","Louisiana",0,4,4,"Police found three people shot at two related shootings, after a  victim flagged down a police cruiser.",2022,2,"Apr",10,"Apr 10","Sun",30.442,-91.1311
"1700",2022-04-10,"Indianapolis","Indiana",1,5,6,"A fight at a birthday party being held at an event venue erupted into gunfire, with five people being injured, and another person being killed, both in and outside the building.",2022,2,"Apr",10,"Apr 10","Sun",39.7771,-86.1458
"1701",2022-04-10,"Elgin","Illinois",1,5,6,"An early morning shooting at a gathering being held at an apartment complex killed one, and injured five.",2022,2,"Apr",10,"Apr 10","Sun",42.0383,-88.324
"1702",2022-04-09,"Washington","District of Columbia",0,4,4,"A shooting carried out by two men across multiple blocks wounded four, including two teenagers.",2022,2,"Apr",9,"Apr 9","Sat",38.9047,-77.0163
"1703",2022-04-09,"Houston","Texas",1,3,4,"A fight inside a bar in the Wingate neighborhood spilled outside, where multiple men pulled out firearms and opened fire at each other, resulting in the death of one man, and injuries to three others.",2022,2,"Apr",9,"Apr 9","Sat",29.786,-95.3885
"1704",2022-04-09,"Miami","Florida",0,4,4,"Four people were shot outside a convenience store in the Model City neighborhood during the early morning.",2022,2,"Apr",9,"Apr 9","Sat",25.784,-80.2101
"1705",2022-04-07,"Latimer","Mississippi",4,0,4,"A man fatally shot his estranged wife, a relative, and another person in a home before shooting himself.",2022,2,"Apr",7,"Apr 7","Thu",30.4974,-88.8607
"1706",2022-04-06,"Philadelphia","Pennsylvania",1,3,4,"A man shot two women in the Frankford neighborhood before being pursued by police to an apartment building, where he barricaded himself inside and engaged in a gunfight with police. The man wounded a SEPTA police officer before fatally shooting himself.",2022,2,"Apr",6,"Apr 6","Wed",40.0077,-75.1339
"1707",2022-04-04,"Hartford","Connecticut",1,3,4,"Four people were shot, one of them fatally, in the Clay Arsenal neighborhood.",2022,2,"Apr",4,"Apr 4","Mon",41.7661,-72.6834
"1708",2022-04-04,"Covington","Kentucky",0,4,4,"A large fight involving multiple juveniles erupted into gunfire. A shooter wounded three juveniles, and an adult man.",2022,2,"Apr",4,"Apr 4","Mon",39.0334,-84.5166
"1709",2022-04-03,"San Francisco","California",2,2,4,"Four people were shot, two fatally, near a playground in the Crocker-Amazon neighborhood.",2022,2,"Apr",3,"Apr 3","Sun",37.7558,-122.4449
"1710",2022-04-03,"Sacramento","California",6,12,18,"2022 Sacramento shooting: A shootout between the Crips and Bloods, and the Bloods' local ally the G-Mobb gang, ended with one member of each gang being killed, and one Crips member being injured. Three bystanders were killed, while another eleven were wounded.",2022,2,"Apr",3,"Apr 3","Sun",38.5677,-121.4685
"1711",2022-04-03,"Parkin and Wynne","Arkansas",2,2,4,"A man opened fire inside a home in Parkin, killing one and wounding another. Responding police spotted him as he drove west away from the scene, leading to a chase that ended in Wynne, where he engaged in a gunfight, wounding a police officer before being fatally shot.",2022,2,"Apr",3,"Apr 3","Sun",NA,NA
"1712",2022-04-03,"Buffalo","New York",0,4,4,"Four people were shot as they left a party in the Willert Park neighborhood in the early morning.",2022,2,"Apr",3,"Apr 3","Sun",42.9018,-78.8487
"1713",2022-04-03,"Dallas","Texas",1,15,16,"During a concert just after midnight, a person fired a shot into the air, and immediately afterward, another person opened fire into the crowd of concertgoers. Sixteen people were shot, including three teenagers, and one person died.",2022,2,"Apr",3,"Apr 3","Sun",32.7935,-96.7667
"1714",2022-04-02,"Colorado Springs","Colorado",0,5,5,"Five people were shot in two related shootings in the same neighborhood. Four people were shot in the first shooting, and a fifth was shot in the other.",2022,2,"Apr",2,"Apr 2","Sat",38.8674,-104.7605
"1715",2022-04-02,"Monroe","Louisiana",1,4,5,"Five people were shot, one fatally, in the parking lot of a bar in the early morning.",2022,2,"Apr",2,"Apr 2","Sat",32.5185,-92.0774
"1716",2022-04-02,"Shreveport","Louisiana",1,3,4,"Four people were shot in an early morning shooting outside a bar. One person was found dead by responding police.",2022,2,"Apr",2,"Apr 2","Sat",32.4653,-93.7955
"1717",2022-04-02,"Shelby","North Carolina",1,3,4,"Four people were shot behind a bar, one fatally, just after midnight.",2022,2,"Apr",2,"Apr 2","Sat",35.2904,-81.5451
"1718",2022-04-01,"Walterboro","South Carolina",0,5,5,"An argument led to a gunfight that injured five near midnight.",2022,2,"Apr",1,"Apr 1","Fri",32.901,-80.676
"1719",2022-03-31,"Lebanon","Pennsylvania",2,2,4,"Police officers responding to a home robbery were fired upon by the suspect, who wounded two, and killed one. Officers returned fire and killed the suspect.",2022,1,"Mar",31,"Mar 31","Thu",40.3412,-76.4228
"1720",2022-03-29,"Buffalo","New York",0,4,4,"A motorist fleeing a traffic stop opened fire as he was being pursued by police, wounding three officers, before being shot by an officer at the end of a car chase.",2022,1,"Mar",29,"Mar 29","Tue",42.9018,-78.8487
